,Date,Gold_YF,DXY,TNX,VIX,CrdOil,Cu,Ag,NatGas,Corn,Soya,Cattle,Coco,Coffee,Cotton,VIX_PCE
2042,2008-08-28,830.9000244140625,77.1500015258789,3.7950000762939453,19.43000030517578,115.58999633789062,3.427000045776367,13.604000091552734,8.050000190734863,570.0,1332.5,101.07499694824219,2840.0,143.25,67.16000366210938,-0.0380378217439209
2043,2008-08-29,829.2999877929688,77.37999725341797,3.812999963760376,20.649999618530273,115.45999908447266,3.429500102996826,13.607000350952148,7.942999839782715,568.25,1332.0,101.7750015258789,2864.0,141.89999389648438,67.52999877929688,0.10683113560163175
2044,2008-09-02,805.0,78.05999755859375,3.746000051498413,21.989999771118164,109.70999908447266,3.322499990463257,13.050000190734863,7.261000156402588,553.0,1301.5,103.75,2667.0,140.5500030517578,67.91000366210938,0.2659496062625107
2045,2008-09-03,802.7000122070312,78.08999633789062,3.697000026702881,21.43000030517578,109.3499984741211,3.3540000915527344,12.859999656677246,7.263999938964844,546.5,1251.0,103.1500015258789,2671.0,139.89999389648438,67.19000244140625,0.19945240593042607
2046,2008-09-04,797.9000244140625,78.61000061035156,3.6429998874664307,24.030000686645508,107.88999938964844,3.296999931335449,12.855999946594238,7.322000026702881,549.25,1234.0,103.30000305175781,2664.0,143.5,65.9800033569336,0.5081897472047432
2047,2008-09-05,797.5999755859375,78.93000030517578,3.6600000858306885,23.059999465942383,106.2300033569336,3.123500108718872,12.244999885559082,7.448999881744385,531.5,1180.0,102.94999694824219,2653.0,138.85000610351562,63.2599983215332,0.3930068418301534
2048,2008-09-08,797.5,79.58999633789062,3.6649999618530273,22.639999389648438,106.33999633789062,3.1089999675750732,11.989999771118164,7.5269999504089355,533.0,1194.5,103.05000305175781,2562.0,139.6999969482422,63.29999923706055,0.3431338849590073
2049,2008-09-09,787.0999755859375,79.25,3.5959999561309814,25.469999313354492,103.26000213623047,3.0950000286102295,11.640000343322754,7.534999847412109,529.5,1209.0,102.6500015258789,2562.0,136.0,61.65999984741211,0.6791825480586751
2050,2008-09-10,757.9000244140625,79.8499984741211,3.6410000324249268,24.520000457763672,102.58000183105469,3.123500108718872,10.817000389099121,7.39300012588501,522.5,1181.5,101.6500015258789,2588.0,136.6999969482422,61.68000030517578,0.5663748258063586
2051,2008-09-11,741.2999877929688,80.1500015258789,3.621999979019165,24.389999389648438,100.87000274658203,3.134500026702881,10.489999771118164,7.248000144958496,522.25,1216.0,102.05000305175781,2550.0,134.35000610351562,61.540000915527344,0.550937834174061
2052,2008-09-12,760.2999877929688,78.97000122070312,3.7300000190734863,25.65999984741211,101.18000030517578,3.2090001106262207,10.734999656677246,7.366000175476074,547.5,1490.0,102.1500015258789,2550.0,135.10000610351562,62.16999816894531,0.7017441831044705
2053,2008-09-15,783.0999755859375,78.91000366210938,3.4830000400543213,31.700000762939453,95.70999908447266,3.184000015258789,11.074999809265137,7.374000072479248,562.0,1179.0,103.75,2597.0,135.25,59.970001220703125,1.418964779395397
2054,2008-09-16,776.5,79.06999969482422,3.490999937057495,30.299999237060547,91.1500015258789,3.11299991607666,10.461999893188477,7.2789998054504395,532.25,1124.0,102.75,2570.0,129.85000610351562,58.31999969482422,1.2527214388326897
2055,2008-09-17,846.5999755859375,78.0999984741211,3.4100000858306885,36.220001220703125,97.16000366210938,3.071000099182129,11.619999885559082,7.909999847412109,554.0,1139.0,102.5999984741211,2547.0,129.4499969482422,59.36000061035156,1.9556927482966204
2056,2008-09-18,892.7000122070312,78.0199966430664,3.437000036239624,33.099998474121094,97.87999725341797,3.0954999923706055,12.64799976348877,7.620999813079834,527.25,1116.0,100.5,2656.0,126.44999694824219,58.75,1.5852076669814432
2057,2008-09-19,860.5999755859375,77.68000030517578,3.7690000534057617,32.06999969482422,104.55000305175781,3.184999942779541,12.425000190734863,7.531000137329102,542.25,1143.5,101.55000305175781,2690.0,133.10000610351562,59.79999923706055,1.4629003446816862
2058,2008-09-22,903.9000244140625,76.1500015258789,3.8259999752044678,33.849998474121094,120.91999816894531,3.2660000324249268,13.399999618530273,7.6579999923706055,558.5,1205.0,102.44999694824219,2726.0,136.60000610351562,61.56999969482422,1.6742665023593233
2059,2008-09-23,885.5,76.47000122070312,3.8410000801086426,35.720001220703125,106.61000061035156,3.1670000553131104,13.119999885559082,7.931000232696533,560.25,1187.0,102.19999694824219,2702.0,134.89999389648438,59.34000015258789,1.8963201913780336
2060,2008-09-24,889.0,76.79000091552734,3.7709999084472656,35.189998626708984,105.7300033569336,3.121500015258789,13.383999824523926,7.678999900817871,563.0,1187.0,102.17500305175781,2757.0,135.64999389648438,58.81999969482422,1.8333849730202023
2061,2008-09-25,877.7000122070312,76.98999786376953,3.861999988555908,32.81999969482422,108.0199966430664,3.1454999446868896,13.222000122070312,7.723999977111816,558.25,1183.0,100.94999694824219,2740.0,137.60000610351562,59.209999084472656,1.5519591800595662
2062,2008-09-26,882.9000244140625,76.94999694824219,3.8269999027252197,34.7400016784668,106.88999938964844,3.0794999599456787,13.458000183105469,7.4720001220703125,543.0,1164.0,100.94999694824219,2743.0,134.14999389648438,58.060001373291016,1.7799500341748031
2063,2008-09-29,888.2000122070312,77.47000122070312,3.631999969482422,46.720001220703125,96.37000274658203,2.9175000190734863,12.980999946594238,7.2210001945495605,513.0,1094.0,98.05000305175781,2557.0,130.25,55.060001373291016,3.202516443586942
2064,2008-09-30,874.2000122070312,79.44999694824219,3.8269999027252197,39.38999938964844,100.63999938964844,2.888000011444092,12.230999946594238,7.438000202178955,487.5,1045.0,98.9000015258789,2558.0,130.4499969482422,55.5,2.332114541731663
2065,2008-10-01,880.7000122070312,79.45999908447266,3.7679998874664307,39.810001373291016,98.52999877929688,2.796999931335449,12.720000267028809,7.728000164031982,484.0,1053.0,98.57499694824219,2511.0,129.10000610351562,56.59000015258789,2.3819877250911397
2066,2008-10-02,839.0,80.44000244140625,3.6459999084472656,45.2599983215332,93.97000122070312,2.6524999141693115,11.0649995803833,7.480999946594238,454.0,1004.0,95.69999694824219,2451.0,125.44999694824219,56.689998626708984,3.0291482331224064
2067,2008-10-03,828.9000244140625,80.30999755859375,3.6440000534057617,45.13999938964844,93.87999725341797,2.7049999237060547,11.270000457763672,7.357999801635742,454.0,992.0,95.5999984741211,2469.0,122.05000305175781,55.61000061035156,3.0148989462954106
2068,2008-10-06,862.7000122070312,81.68000030517578,3.4260001182556152,52.04999923706055,87.80999755859375,2.503999948501587,11.229999542236328,6.835000038146973,424.0,922.0,92.5999984741211,2400.0,114.5,52.40999984741211,3.835427664791213
2069,2008-10-07,878.4000244140625,80.97000122070312,3.50600004196167,53.68000030517578,90.05999755859375,2.5445001125335693,11.324999809265137,6.76800012588501,417.0,926.0,93.4000015258789,2422.0,114.19999694824219,51.560001373291016,4.02898232717927
2070,2008-10-08,903.0999755859375,80.91000366210938,3.7149999141693115,57.529998779296875,88.94999694824219,2.366499900817871,11.717000007629395,6.742000102996826,427.5,964.0,92.44999694824219,2342.0,114.55000305175781,51.58000183105469,4.486150834261724
2071,2008-10-09,883.0999755859375,81.16000366210938,3.8340001106262207,63.91999816894531,86.58999633789062,2.4240000247955322,11.819999694824219,6.824999809265137,438.25,980.0,92.125,2330.0,114.6500015258789,50.34000015258789,5.244932039204997
2072,2008-10-10,855.4000244140625,83.0,3.8610000610351562,69.94999694824219,77.69999694824219,2.1565001010894775,10.545000076293945,6.534999847412109,408.25,910.0,89.125,2244.0,115.3499984741211,49.439998626708984,5.960964930690621
2073,2008-10-13,838.9000244140625,81.87999725341797,3.8610000610351562,54.9900016784668,81.19000244140625,2.328000068664551,10.737000465393066,6.688000202178955,411.5,928.0,91.0,2277.0,117.6500015258789,50.220001220703125,4.184538589377566
2074,2008-10-14,836.2999877929688,81.36000061035156,4.0229997634887695,55.130001068115234,78.62999725341797,2.4094998836517334,11.017999649047852,6.7270002365112305,411.25,896.0,91.5250015258789,2307.0,118.94999694824219,50.16999816894531,4.201162832838505
2075,2008-10-15,835.5,82.05000305175781,4.011000156402588,69.25,74.54000091552734,2.2235000133514404,10.142000198364258,6.5920000076293945,388.0,858.0,89.2249984741211,2201.0,113.25,47.540000915527344,5.877843713385929
2076,2008-10-16,801.5,82.45999908447266,3.936000108718872,67.61000061035156,69.8499984741211,2.0989999771118164,9.607000350952148,6.703000068664551,384.5,867.0,89.44999694824219,2124.0,112.94999694824219,49.56999969482422,5.68310179916923
2077,2008-10-17,785.0999755859375,82.41000366210938,3.937999963760376,70.33000183105469,71.8499984741211,2.180999994277954,9.3100004196167,6.785999774932861,403.0,894.0,91.05000305175781,2122.0,115.5999984741211,52.56999969482422,6.006088653758874
2078,2008-10-20,787.5999755859375,83.0999984741211,3.885999917984009,52.970001220703125,74.25,2.11899995803833,9.664999961853027,6.741000175476074,418.5,929.0,90.82499694824219,2085.0,114.5,49.060001373291016,3.944673405069276
2079,2008-10-21,766.0999755859375,83.98999786376953,3.703000068664551,53.11000061035156,70.88999938964844,2.006999969482422,10.050000190734863,6.843999862670898,411.0,908.0,91.82499694824219,2037.0,114.25,50.599998474121094,3.961297648530215
2080,2008-10-22,733.2999877929688,85.37000274658203,3.618000030517578,69.6500015258789,66.75,1.8509999513626099,9.45199966430664,6.7769999504089355,385.0,859.0,91.1500015258789,1996.0,112.5999984741211,50.41999816894531,5.925341940111463
2081,2008-10-23,713.2999877929688,85.36000061035156,3.5339999198913574,67.80000305175781,67.83999633789062,1.7955000400543213,9.5,6.419000148773193,390.25,884.5,89.75,1990.0,110.0999984741211,49.08000183105469,5.705663660703356
2082,2008-10-24,729.0999755859375,86.44000244140625,3.697000026702881,79.12999725341797,64.1500015258789,1.6749999523162842,9.295000076293945,6.238999843597412,372.75,863.75,87.8499984741211,1977.0,108.6500015258789,46.22999954223633,7.051045111954007
2083,2008-10-27,741.7000122070312,86.93000030517578,3.7290000915527344,80.05999755859375,63.220001220703125,1.7860000133514404,9.194999694824219,6.120999813079834,385.25,893.0,88.92500305175781,1956.0,107.75,47.099998474121094,7.161478104060711
2084,2008-10-28,739.2999877929688,87.02999877929688,3.819999933242798,66.95999908447266,62.72999954223633,1.8415000438690186,8.789999961853027,6.185999870300293,390.75,878.75,89.75,1966.0,107.69999694824219,46.66999816894531,5.605917293984403
2085,2008-10-29,752.7999877929688,85.06999969482422,3.874000072479248,69.95999908447266,67.5,2.071500062942505,9.805000305175781,6.468999862670898,420.75,937.25,91.6500015258789,2137.0,112.19999694824219,46.880001068115234,5.962152635495923
2086,2008-10-30,737.2000122070312,84.55999755859375,3.938999891281128,62.900001525878906,65.95999908447266,1.8884999752044678,9.78499984741211,6.431000232696533,409.5,934.0,93.5,2084.0,111.0,45.09000015258789,5.123812421710542
2087,2008-10-31,716.7999877929688,85.62999725341797,3.9700000286102295,59.88999938964844,67.80999755859375,1.843999981880188,9.729999542236328,6.7829999923706055,401.5,925.25,93.75,2053.0,113.0,44.290000915527344,4.76638937539372
2088,2008-11-03,725.4000244140625,86.3499984741211,3.9040000438690186,53.68000030517578,63.90999984741211,1.837499976158142,9.75,6.8379998207092285,403.0,928.25,93.32499694824219,1969.0,112.3499984741211,44.68000030517578,4.02898232717927
2089,2008-11-04,756.0,84.77999877929688,3.765000104904175,47.72999954223633,70.52999877929688,1.9509999752044678,10.130000114440918,7.218999862670898,413.0,949.5,93.8499984741211,1999.0,116.69999694824219,46.31999969482422,3.3224488092527564
2090,2008-11-05,741.2999877929688,84.61000061035156,3.694000005722046,54.560001373291016,65.30000305175781,1.8140000104904175,10.454999923706055,7.249000072479248,390.25,894.75,94.2750015258789,1973.0,116.4000015258789,44.310001373291016,4.133478154189449
2091,2008-11-06,731.2000122070312,85.88999938964844,3.7070000171661377,63.68000030517578,60.77000045776367,1.722499966621399,10.055000305175781,6.979000091552734,378.0,899.5,93.30000305175781,1913.0,111.0,42.97999954223633,5.216433465551005
2092,2008-11-07,733.2000122070312,85.91000366210938,3.7799999713897705,56.099998474121094,61.040000915527344,1.6924999952316284,9.963000297546387,6.756999969482422,375.5,911.75,92.80000305175781,1936.0,112.0999984741211,42.06999969482422,4.316345285236434
2093,2008-11-10,745.5999755859375,85.91000366210938,3.759999990463257,59.97999954223633,62.40999984741211,1.746500015258789,10.220000267028809,7.248000144958496,383.5,940.0,92.6500015258789,1939.0,112.80000305175781,41.2400016784668,4.777076453758132
2094,2008-11-11,732.0,87.06999969482422,3.755000114440918,61.439998626708984,59.33000183105469,1.6425000429153442,9.805000305175781,6.704999923706055,374.25,908.0,91.5999984741211,1940.0,112.30000305175781,39.13999938964844,4.9504442112460065
2095,2008-11-12,717.7000122070312,87.47000122070312,3.6649999618530273,66.45999908447266,56.15999984741211,1.6495000123977661,9.479999542236328,6.40500020980835,369.5,885.25,90.5250015258789,1912.0,111.75,39.45000076293945,5.546544737065816
2096,2008-11-13,704.9000244140625,86.94000244140625,3.818000078201294,59.83000183105469,58.2400016784668,1.6150000095367432,8.800000190734863,6.317999839782715,377.0,887.0,90.55000305175781,1927.0,110.4000015258789,41.29999923706055,4.7592649584685525
2097,2008-11-14,742.4000244140625,86.36000061035156,3.75,66.30999755859375,57.040000915527344,1.7015000581741333,9.489999771118164,6.311999797821045,380.25,878.0,90.05000305175781,2040.0,110.94999694824219,41.029998779296875,5.528732788799576
2098,2008-11-17,741.9000244140625,86.80999755859375,3.684000015258789,69.1500015258789,54.95000076293945,1.6495000123977661,9.329999923706055,6.5329999923706055,385.75,906.5,88.30000305175781,2117.0,110.55000305175781,39.369998931884766,5.865969383192876
2099,2008-11-18,732.5999755859375,87.37000274658203,3.5350000858306885,67.63999938964844,54.38999938964844,1.6549999713897705,9.550000190734863,6.515999794006348,380.0,902.0,87.1500015258789,2192.0,110.5999984741211,39.38999938964844,5.686664007631814
2100,2008-11-19,735.9000244140625,87.30999755859375,3.3910000324249268,74.26000213623047,53.619998931884766,1.594499945640564,9.3100004196167,6.743000030517578,378.75,897.0,84.19999694824219,2183.0,111.0,40.810001373291016,6.472756987377099
2101,2008-11-20,748.5999755859375,87.97000122070312,3.1440000534057617,80.86000061035156,49.619998931884766,1.56850004196167,9.024999618530273,6.315999984741211,363.75,856.0,85.80000305175781,2179.0,108.30000305175781,39.63999938964844,7.256474557511779
2102,2008-11-21,791.7000122070312,88.19000244140625,3.1670000553131104,72.66999816894531,49.93000030517578,1.5709999799728394,9.479999542236328,6.480000019073486,338.5,840.0,84.9000015258789,2170.0,108.94999694824219,40.9900016784668,6.283951785280265
2103,2008-11-24,819.4000244140625,86.08000183105469,3.3399999141693115,64.69999694824219,54.5,1.6660000085830688,10.354999542236328,6.888000011444092,354.5,884.0,86.6500015258789,2213.0,112.19999694824219,44.29999923706055,5.337553083045461
2104,2008-11-25,818.4000244140625,85.0,3.0920000076293945,60.900001525878906,50.77000045776367,1.6460000276565552,10.270000457763672,6.386000156402588,353.5,883.0,85.82499694824219,2256.0,112.5,42.369998931884766,4.886322194036195
2105,2008-11-26,808.5,85.66999816894531,3.000999927520752,54.91999816894531,54.439998626708984,1.6679999828338623,10.220000267028809,6.877999782562256,354.0,886.0,87.42500305175781,2311.0,114.0999984741211,46.150001525878906,4.176226014670435
2106,2008-11-28,816.2000122070312,86.5199966430664,2.9570000171661377,55.279998779296875,54.43000030517578,1.6234999895095825,10.1850004196167,6.510000228881836,349.5,883.0,87.375,2372.0,114.0999984741211,45.75,4.218974328128084
2107,2008-12-01,774.5999755859375,86.72000122070312,2.7190001010894775,68.51000213623047,49.279998779296875,1.6035000085830688,9.350000381469727,6.604000091552734,332.75,846.0,85.44999694824219,2210.0,111.6500015258789,45.11000061035156,5.789972582813351
2108,2008-12-02,781.2999877929688,86.69999694824219,2.693000078201294,62.97999954223633,46.959999084472656,1.5785000324249268,9.59000015258789,6.423999786376953,332.5,827.0,84.3499984741211,2251.0,110.25,45.060001373291016,5.133311795269652
2109,2008-12-03,768.7999877929688,87.02999877929688,2.6760001182556152,60.720001220703125,46.790000915527344,1.5334999561309814,9.564000129699707,6.3470001220703125,332.0,830.0,83.82499694824219,2223.0,109.5999984741211,45.099998474121094,4.864948037307371
2110,2008-12-04,763.7999877929688,86.44000244140625,2.569999933242798,63.63999938964844,43.66999816894531,1.4520000219345093,9.491000175476074,6.017000198364258,318.25,811.0,83.07499694824219,2249.0,104.5,41.65999984741211,5.21168355228312
2111,2008-12-05,750.5,87.12000274658203,2.6570000648498535,59.93000030517578,40.810001373291016,1.3550000190734863,9.401000022888184,5.742000102996826,293.5,783.5,81.55000305175781,2214.0,101.5999984741211,39.33000183105469,4.771139288661605
2112,2008-12-08,767.4000244140625,85.55999755859375,2.7339999675750732,58.4900016784668,43.709999084472656,1.4780000448226929,9.9399995803833,5.565999984741211,314.25,820.5,83.0999984741211,2289.0,107.75,42.189998626708984,4.600146487807673
2113,2008-12-09,772.4000244140625,85.83999633789062,2.6689999103546143,58.90999984741211,42.06999969482422,1.4214999675750732,9.8149995803833,5.578999996185303,312.25,813.0,82.5999984741211,2257.0,108.05000305175781,42.95000076293945,4.650019218190489
2114,2008-12-10,807.0999755859375,85.4800033569336,2.684000015258789,55.72999954223633,43.52000045776367,1.468999981880188,10.164999961853027,5.685999870300293,326.75,829.5,83.9749984741211,2382.0,108.44999694824219,43.66999816894531,4.2724097199501445
2115,2008-12-11,824.9000244140625,83.83000183105469,2.6480000019073486,55.779998779296875,47.97999954223633,1.4865000247955322,10.390000343322754,5.5980000495910645,338.0,856.5,84.4749984741211,2400.0,111.05000305175781,44.459999084472656,4.278346885046671
2116,2008-12-12,818.9000244140625,83.63999938964844,2.5889999866485596,54.279998779296875,46.279998779296875,1.406000018119812,10.199000358581543,5.48799991607666,359.5,854.0,83.32499694824219,2418.0,109.8499984741211,43.43000030517578,4.10022921429091
2117,2008-12-15,835.4000244140625,82.2699966430664,2.5329999923706055,56.7599983215332,44.5099983215332,1.3849999904632568,10.58899974822998,5.644999980926514,375.25,846.0,84.1500015258789,2582.0,108.30000305175781,44.15999984741211,4.394717042249901
2118,2008-12-16,841.7000122070312,80.68000030517578,2.36299991607666,52.369998931884766,43.599998474121094,1.3545000553131104,10.673999786376953,5.750999927520752,394.0,858.5,86.57499694824219,2569.0,109.5999984741211,44.13999938964844,3.8734260649809755
2119,2008-12-17,867.5,78.91000366210938,2.190000057220459,49.84000015258789,40.060001373291016,1.347000002861023,11.388999938964844,5.61899995803833,389.5,864.0,86.44999694824219,2616.0,110.5,45.959999084472656,3.573001071925458
2120,2008-12-18,859.5999755859375,79.47000122070312,2.0739998817443848,47.34000015258789,36.220001220703125,1.2695000171661377,11.08899974822998,5.547999858856201,389.5,869.5,84.69999694824219,2672.0,110.69999694824219,45.279998779296875,3.2761382873325244
2121,2008-12-19,836.4000244140625,81.30000305175781,2.13100004196167,44.93000030517578,33.869998931884766,1.3049999475479126,10.819000244140625,5.334000110626221,380.75,868.25,86.0999984741211,2595.0,110.94999694824219,45.22999954223633,2.989962581104003
2122,2008-12-22,846.2000122070312,81.08999633789062,2.1410000324249268,44.560001373291016,39.90999984741211,1.3170000314712524,10.829000473022461,5.294000148773193,381.75,886.5,85.9749984741211,2562.0,108.3499984741211,45.88999938964844,2.9460270158177138
2123,2008-12-23,837.2000122070312,81.23999786376953,2.1630001068115234,45.02000045776367,38.97999954223633,1.253000020980835,10.232999801635742,5.736999988555908,394.75,901.0,85.6500015258789,2651.0,107.44999694824219,46.02000045776367,3.000649659468415
2124,2008-12-24,847.0999755859375,81.20999908447266,2.178999900817871,44.209999084472656,35.349998474121094,1.247499942779541,10.322999954223633,5.909999847412109,398.0,915.75,87.4749984741211,2626.0,108.05000305175781,46.36000061035156,2.9044659541887063
2125,2008-12-26,870.4000244140625,80.88999938964844,2.13700008392334,43.380001068115234,37.709999084472656,1.2745000123977661,10.503000259399414,5.826000213623047,412.25,951.75,85.9000015258789,2626.0,108.4000015258789,46.18000030517578,2.8059077452517163
2126,2008-12-29,874.5999755859375,80.68000030517578,2.0959999561309814,43.900001525878906,40.02000045776367,1.2970000505447388,10.782999992370605,6.136000156402588,393.5,938.5,85.9749984741211,2551.0,106.6500015258789,46.25,2.8676552588042457
2127,2008-12-30,869.2999877929688,80.9000015258789,2.0869998931884766,41.630001068115234,39.029998779296875,1.3070000410079956,10.954999923706055,5.859000205993652,396.25,945.75,85.875,2529.0,107.55000305175781,47.970001220703125,2.5981037960366624
2128,2008-12-31,883.5999755859375,81.30999755859375,2.24399995803833,40.0,44.599998474121094,1.3949999809265137,11.270000457763672,5.622000217437744,407.0,972.25,84.4749984741211,2665.0,112.05000305175781,49.02000045776367,2.404549133648605
2129,2009-01-02,878.7999877929688,81.83999633789062,2.4159998893737793,39.189998626708984,46.34000015258789,1.444000005722046,11.46500015258789,5.9710001945495605,412.25,970.0,87.0999984741211,2540.0,110.9000015258789,48.90999984741211,2.308365428368896
2130,2009-01-05,857.2000122070312,82.63999938964844,2.48799991607666,39.08000183105469,48.810001373291016,1.4420000314712524,11.244999885559082,6.072000026702881,411.25,983.75,87.55000305175781,2555.0,107.69999694824219,48.310001373291016,2.295303846347202
2131,2009-01-06,865.4000244140625,82.8499984741211,2.505000114440918,38.560001373291016,48.58000183105469,1.565999984741211,11.420000076293945,5.982999801635742,427.5,1014.25,88.55000305175781,2568.0,116.0999984741211,50.279998779296875,2.233556332794673
2132,2009-01-07,841.0999755859375,82.27999877929688,2.49399995803833,43.38999938964844,42.630001068115234,1.4945000410079956,11.079999923706055,5.872000217437744,416.5,990.0,85.7750015258789,2596.0,114.19999694824219,49.61000061035156,2.807094997080357
2133,2009-01-08,853.9000244140625,81.54000091552734,2.444999933242798,42.560001373291016,41.70000076293945,1.4630000591278076,11.071999549865723,5.583000183105469,406.75,989.0,83.1500015258789,2616.0,113.44999694824219,50.41999816894531,2.7085367881433666
2134,2009-01-09,854.2999877929688,82.66000366210938,2.4070000648498535,42.81999969482422,40.83000183105469,1.5455000400543213,11.295000076293945,5.515999794006348,410.75,1037.5,83.0999984741211,2585.0,116.9000015258789,49.31999969482422,2.7394103184313012
2135,2009-01-12,820.2999877929688,83.0199966430664,2.309000015258789,45.84000015258789,37.59000015258789,1.475000023841858,10.725000381469727,5.541999816894531,380.75,954.0,82.9000015258789,2506.0,114.5,46.66999816894531,3.0980206165767643
2136,2009-01-13,820.0999755859375,84.2699966430664,2.296999931335449,43.27000045776367,37.779998779296875,1.5325000286102295,10.654999732971191,5.184000015258789,362.5,969.5,84.07499694824219,2485.0,114.75,46.22999954223633,2.7928457102533613
2137,2009-01-14,808.2000122070312,84.41999816894531,2.2130000591278076,49.13999938964844,37.279998779296875,1.4730000495910645,10.45199966430664,4.96999979019165,366.5,978.0,83.3499984741211,2398.0,114.6500015258789,46.0,3.4898794016441044
2138,2009-01-15,806.7000122070312,84.44000244140625,2.2009999752044678,51.0,35.400001525878906,1.4385000467300415,10.420000076293945,4.8429999351501465,365.25,994.5,84.3499984741211,2367.0,113.9000015258789,48.529998779296875,3.710745385857513
2139,2009-01-16,839.2999877929688,84.20999908447266,2.303999900817871,46.11000061035156,36.5099983215332,1.5134999752044678,11.194999694824219,4.801000118255615,391.0,1020.0,84.5250015258789,2463.0,115.80000305175781,49.0,3.1300818516700004
2140,2009-01-20,854.5999755859375,86.22000122070312,2.3450000286102295,56.650001525878906,38.7400016784668,1.4900000095367432,11.157999992370605,4.642000198364258,383.5,992.0,82.625,2470.0,114.9000015258789,46.810001373291016,4.381655460228208
2141,2009-01-21,849.5999755859375,85.81999969482422,2.5260000228881836,46.41999816894531,43.54999923706055,1.4190000295639038,11.3149995803833,4.78000020980835,390.25,1020.5,82.3499984741211,2602.0,117.55000305175781,47.22999954223633,3.166892547054461
2142,2009-01-22,858.2000122070312,85.5199966430664,2.5940001010894775,47.290000915527344,43.66999816894531,1.38100004196167,11.357000350952148,4.681000232696533,387.5,1012.0,82.2750015258789,2580.0,119.44999694824219,48.93000030517578,3.270201122235998
2143,2009-01-23,895.2999877929688,85.61000061035156,2.621999979019165,47.27000045776367,46.470001220703125,1.4574999809265137,11.932000160217285,4.51800012588501,390.5,1009.0,82.67500305175781,2661.0,119.6500015258789,50.63999938964844,3.267826165602055
2144,2009-01-26,908.5,84.7300033569336,2.6429998874664307,45.689998626708984,45.72999954223633,1.5720000267028809,12.10200023651123,4.489999771118164,393.75,1009.0,82.3499984741211,2667.0,122.19999694824219,52.06999969482422,3.0802086683105236
2145,2009-01-27,899.2000122070312,84.43000030517578,2.5190000534057617,42.25,41.58000183105469,1.4700000286102295,12.166999816894531,4.502999782562256,377.5,976.0,81.2750015258789,2745.0,121.9000015258789,51.349998474121094,2.671725639782245
2146,2009-01-28,888.0999755859375,84.66999816894531,2.6559998989105225,39.65999984741211,42.15999984741211,1.4804999828338623,11.963000297546387,4.47599983215332,384.5,982.5,81.17500305175781,2792.0,122.5,51.06999969482422,2.3641757768248994
2147,2009-01-29,905.0999755859375,85.27999877929688,2.815000057220459,42.630001068115234,41.439998626708984,1.4500000476837158,12.140000343322754,4.576000213623047,381.75,970.5,81.0999984741211,2801.0,121.5,50.06999969482422,2.716848909873836
2148,2009-01-30,927.2999877929688,86.0,2.8440001010894775,44.84000015258789,41.68000030517578,1.4620000123977661,12.5600004196167,4.416999816894531,379.0,980.0,82.0,2771.0,118.9000015258789,49.40999984741211,2.9792755027395907
2149,2009-02-02,906.7000122070312,86.06999969482422,2.7190001010894775,45.52000045776367,40.08000183105469,1.4234999418258667,12.40999984741211,4.557000160217285,370.5,959.5,83.9000015258789,2720.0,119.75,49.709999084472656,3.0600222163870017
2150,2009-02-03,892.0,85.05000305175781,2.8420000076293945,43.060001373291016,40.779998779296875,1.5149999856948853,12.295000076293945,4.513000011444092,361.75,946.0,83.5250015258789,2746.0,119.25,49.380001068115234,2.7679093450619536
2151,2009-02-04,901.5999755859375,85.69999694824219,2.9140000343322754,43.849998474121094,40.31999969482422,1.5240000486373901,12.46500015258789,4.5970001220703125,358.25,949.5,83.17500305175781,2728.0,115.9000015258789,49.66999816894531,2.861717640731058
2152,2009-02-05,913.5999755859375,86.05999755859375,2.9000000953674316,43.72999954223633,41.16999816894531,1.49399995803833,12.744999885559082,4.642000198364258,371.25,980.0,83.625,2765.0,119.19999694824219,49.709999084472656,2.8474683539040626
2153,2009-02-06,913.9000244140625,85.3499984741211,2.9790000915527344,43.369998931884766,40.16999816894531,1.622499942779541,13.154999732971191,4.77400016784668,377.25,1001.0,83.6500015258789,2828.0,119.55000305175781,49.86000061035156,2.8047200404464143
2154,2009-02-09,892.4000244140625,84.79000091552734,3.0269999504089355,43.63999938964844,39.560001373291016,1.6065000295639038,12.824999809265137,4.807000160217285,377.5,1002.0,84.69999694824219,2832.0,121.4000015258789,49.97999954223633,2.8367812755396504
2155,2009-02-10,913.7000122070312,85.80999755859375,2.8469998836517334,46.66999816894531,37.54999923706055,1.5700000524520874,13.125,4.543000221252441,376.75,994.0,84.7750015258789,2718.0,116.8499984741211,46.97999954223633,3.1965788255137544
2156,2009-02-11,943.7999877929688,85.77999877929688,2.76200008392334,44.529998779296875,35.939998626708984,1.534000039100647,13.515000343322754,4.5320000648498535,368.5,978.0,84.5250015258789,2714.0,115.80000305175781,45.83000183105469,2.942464354378469
2157,2009-02-12,948.5,86.55000305175781,2.7269999980926514,41.25,33.97999954223633,1.5295000076293945,13.505000114440918,4.485000133514404,366.25,968.5,84.3499984741211,2644.0,112.1500015258789,45.029998779296875,2.5529805259450717
2158,2009-02-13,941.5,86.04000091552734,2.881999969482422,42.93000030517578,37.5099983215332,1.534999966621399,13.619999885559082,4.452000141143799,363.25,955.5,84.05000305175781,2752.0,112.3499984741211,44.029998779296875,2.752472353429656
